label,text
spam,"AMAZON NOTIFICATION: A package prize worth $500 is being held in your name. Verify identity to release: amzn-prize-verify.com/id4490"
spam,"You have WON! Our random sweepstakes selected YOUR number for a $2,500 cash reward. Do NOT ignore this message. Respond YES or visit prizecenter-usa.com/redeem"
spam,"Walmart Weekly Draw: WINNER SELECTED. You qualify for a $750 gift card. This offer expires in 24 hours. Go to wm-giftcard-portal.com/claim now."
spam,"Ur number was entered in our monthly lottery and u WON $1,200!! Click here 2 collect: lotto-winners-hub.net/get?id=77231"
spam,"FINAL NOTICE: Your unclaimed Amazon prize of $850 will be forfeited in 3 hours if you do not act. Visit amzn-rewardscenter.com/urgent to claim."
spam,"Congratulations from National Sweepstakes Bureau! You are this week's selected recipient of a $5,000 prize package. Call 1-888-402-9173 to verify."
spam,"You've been CHOSEN! A $300 Target gift card is reserved in your name. Limited time — claim at targetgift-winners.com/portal before it expires."
spam,"Hi! This is an automated alert that your phone number matched our grand prize draw. You won $1,500. Confirm here: cashprize-alert.net/verify2291"
spam,"WALMART PRIZE TEAM: Congratulations, you have been randomly selected to receive a $500 e-gift card! Reply GIFT to claim or visit walmartdraw-usa.com"
spam,"Your entry in the National Consumer Lottery has been confirmed as a WINNER. Prize amount: $3,200. You have 48 hours to respond to prize-notify.com/claim or forfeit."
spam,"Amazon selected YOUR number in today's flash giveaway. A $200 gift card is waiting. Tap to claim: amzn-flashgift.net/redeem?ref=10042"
spam,"CONGRATS! You are today's Walmart survey winner. Claim your FREE $500 Walmart shopping card now at survey-winners-wm.com/collect. Offer ends tonight!"
spam,"Our records show you have an UNCLAIMED reward of $1,000 from a sweepstakes you entered. Don't let it expire. Visit reward-collect-now.com today."
spam,"This is your LAST CHANCE to claim the $750 Amazon prize assigned to your number. After today it will be reassigned. Go to amzn-lastcall.com/claim"
spam,"You have been selected through our quarterly drawing to receive a Visa gift card valued at $250. To accept, text WIN to 74391 or visit visagift-awards.net"
spam,"PRIZE ALERT from LottoMax Promotions: Your mobile number won $4,500 in our international draw. Contact us immediately at 1-877-593-0214."
spam,"Hey! Walmart picked you as a RANDOM WINNER this week. U get a $1,000 gift card just for being a customer. Grab it here: wm-custprize.com/redeem88"
spam,"IMPORTANT: You have a $600 Amazon credit waiting to be transferred to your account. Claim within 12 hours at amzn-transfer-prize.net or it will be cancelled."
spam,"National Prize Authority: You were selected in our government-registered sweepstakes. Your prize: $8,500. To receive payment call 1-800-274-6651 immediately."
spam,"Congratulations!! A $500 gift card from Best Buy has been reserved for you as part of our annual loyalty draw. Verify at bestbuy-prizedraw.com/verify now."
spam,"u won lol!! seriously tho our draw picked ur # and u got $300 amazon credit. just go here and enter ur info: amz-credit-get.net/now"
spam,"SWEEPSTAKES WINNER NOTICE: You have been awarded $2,000 in our spring promotion. This is a limited claim window. Do not delete. Visit springwin-claims.com to proceed."
spam,"Your phone number has qualified for a $1,500 Walmart reward through our partner promotion. Claim your reward at wm-partnerdraw.net/mobile before 11:59PM tonight."
spam,"FREE $500 AMAZON CARD — You were selected! This is not a joke. Thousands enter, only YOU were chosen today. Claim in 60 min at amzn-todayswinner.com/go"
spam,"ALERT: IRS has flagged your account for $3,847 in unpaid taxes. Failure to respond within 24 hours will result in wage garnishment. Call 1-844-302-7741 immediately or visit irs-taxpayerresolution.com to avoid legal action."
spam,"Your Social Security Number has been SUSPENDED due to suspicious activity linked to money laundering. Call 1-833-475-2291 NOW to prevent permanent deactivation of your benefits."
spam,"DMV NOTICE: Your drivers license #TX4829301 is scheduled for suspension in 48 hours due to an unresolved violation. Verify your status at dmv-licenseportal.net or call 1-855-618-4403."
spam,"This is a final notice from the IRS. You owe $1,209.00 in back taxes from the 2021 filing year. A federal lien will be placed on your property if payment is not arranged by end of business today. Visit irs-debtclearance.com."
spam,"MEDICARE ALERT: Unauthorized charges have been detected on your Medicare account. Your benefits may be suspended. Call 1-800-392-5547 within 48 hours to verify your identity and protect your coverage."
spam,"Urgent: USCIS has placed a hold on your immigration file. Failure to contact our processing office within 3 business days may result in removal proceedings. Call 1-844-219-6630."
spam,"IRS FINAL WARNING — our records show $6,312 owed from tax years 2020–2022. A federal arrest warrant is pending. Call 1-833-501-4488 to speak with a tax officer IMMEDIATELY."
spam,"Your SSN has been linked to criminal activity in Texas. Your account will be permanently closed in 24 hrs. To protect your identity call 1-877-243-8821 right away."
spam,"DMV: We were unable to process your license renewal. Your driving privileges expire in 72 hours. Update your information at dmv-renewalcenter.org to avoid a lapse in your license."
spam,"NOTICE from the U.S. Department of Treasury: A levy has been issued against your bank account for $2,540 in unpaid federal taxes. Call 1-844-388-7712 to halt this action before funds are seized."
spam,"MEDICARE UPDATE: Your 2024 benefits package has not been confirmed. You may lose coverage on 06/01/2024. Log in at medicare-benefitsportal.com or call 1-800-714-3392 to confirm."
spam,"Immigration Services Alert: Your visa status requires immediate verification. Non-compliance may result in deportation. Contact case officer at 1-855-430-9201 within 48 hours."
spam,"IRS: We have attempted to reach you multiple times regarding your outstanding balance of $874. This is your LAST CHANCE to resolve this before criminal charges are filed. irs-urgentnotice.com"
spam,"SOCIAL SECURITY ADMINISTRATION: Benefits payment of $923 has been placed on hold. Your SSN may have been compromised. Call 1-833-627-4451 to unlock your account now."
spam,"DMV FINAL NOTICE: A failure-to-appear warrant has been issued in your name. Your license will be revoked at midnight unless you call 1-866-502-3318 to resolve this matter."
spam,"Alert: The IRS has scheduled an audit of your 2022 return. A balance of $4,100 is owed. Ignoring this notice may result in property seizure. Resolve now at irs-auditresolution.net."
spam,"Your Medicare Part B enrollment has been flagged. An overpayment of $312.50 must be returned or your coverage will be terminated. Call 1-800-528-4437 or visit medicare-overpayment.com."
spam,"USCIS NOTICE: Your green card application requires additional documentation. Your case will be CLOSED in 5 days without response. Call 1-844-763-5500 immediately."
spam,"SSA ALERT — Our system detected your Social Security number was used to open 3 fraudulent accounts. Your number is now under federal investigation. Call 1-877-391-4802 to secure your identity."
spam,"IRS COLLECTION DIVISION: Warrant #IRS-2024-TXA-00382 has been issued for your arrest due to tax evasion. You have ONE final opportunity to avoid prosecution. Call 1-833-244-9101 NOW."
spam,"FINAL NOTICE: Your drivers license will be suspended tomorrow for an unpaid toll violation of $47.00. Pay immediately at dmv-tollresolution.com or call 1-855-307-4490."
spam,"Medicare Fraud Division: Your provider has submitted suspicious claims using your member ID. Call 1-800-463-5519 within 24 hours or your account will be frozen pending investigation."
spam,"Department of Homeland Security: Your SSN has been flagged in a cross-border drug trafficking case. This is not a scam. Call agent line 1-844-530-7763 immediately to clear your name."
spam,"IRS PAYMENT PORTAL: You have a pending refund of $1,487 that cannot be processed due to outdated banking info. Update your details at irs-refundverify.com before it is returned to the Treasury."
spam,"ALERT from SSA: Your monthly benefit of $1,104 has been suspended due to unreported income. Call 1-877-502-8841 within 24 hours to restore your payments and avoid further penalties."
spam,"Your Chase account has been SUSPENDED due to unusual activity. Verify your identity within 24 hours to avoid permanent closure: chase-secure-verify.com/login"
spam,"ALERT: Your Netflix subscription has expired. Update your billing info NOW or lose access tonight: nflx-billing-update.net/reactivate"
spam,"IRS NOTICE: A refund of $847.32 is pending your verification. Claim before 12/31 or forfeit: irs-refund-portal.com/claim?id=7741"
spam,"Your Amazon package could not be delivered. Confirm your address within 24hrs or it will be returned: amzn-delivery-confirm.com/update"
spam,"URGENT — PayPal has limited your account. Unusual sign-in detected from Romania. Resolve now: paypal-account-center.net/verify"
spam,"Wells Fargo: We noticed suspicious charges on your debit card totaling $1,204.00. Please verify immediately at wf-secure-alert.com/review or call 1-800-392-7741."
spam,"Your Apple ID will be DISABLED in 24 hours. An unauthorized device attempted access. Confirm your account: apple-id-support.net/secure"
spam,"Congratulations! Your Walmart reward of $500 is ready. Verify your account to claim it before it expires at midnight: walmart-rewards-claim.net/500gift"
spam,"BANK ALERT: A wire transfer of $3,750.00 has been initiated from your account. If this was NOT you, click here immediately: secure-bankverify.com/cancel"
spam,"Your Medicaid benefits will be terminated unless you update your information by Friday. Visit: medicaid-enrollment-update.com/verify or call 1-888-204-5591."
spam,"AT&T: Your account is past due and service will be disconnected in 24 hours. Pay now to avoid interruption: att-paynow.net/account/balance"
spam,"FINAL NOTICE: Your Social Security Number has been flagged for suspicious activity. Contact us immediately at ssa-fraud-alert.com/report or your benefits may be suspended."
spam,"Your Venmo account has been flagged. A payment of $312.50 is on hold. Verify your identity to release funds: venmo-id-verify.net/hold"
